sample_id,table_number,dist_key,scenario,dist_phase,gt_mean,gt_mu,gt_sigma,total_files,description,shuffle,segments,early_stop_unlock_table_id,dist_name,request_number,seed,max_events
621,621,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
622,622,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
623,623,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
624,624,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
625,625,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
626,626,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
627,627,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
628,628,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
629,629,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
630,630,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
631,631,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
632,632,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
633,633,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
634,634,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
635,635,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
636,636,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
637,637,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
638,638,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
639,639,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
640,640,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
641,641,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
642,642,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
643,643,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
644,644,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
645,645,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
646,646,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
647,647,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
648,648,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
649,649,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
650,650,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
651,651,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
652,652,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
653,653,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
654,654,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
655,655,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
656,656,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
657,657,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
658,658,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
659,659,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
660,660,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
661,661,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
662,662,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
663,663,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
664,664,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
665,665,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
666,666,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
667,667,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
668,668,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
669,669,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
670,670,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
671,671,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
672,672,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
673,673,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
674,674,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
675,675,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
676,676,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
677,677,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
678,678,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
679,679,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
680,680,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
681,681,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
682,682,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
683,683,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
684,684,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
685,685,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
686,686,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
687,687,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
688,688,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
689,689,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
690,690,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
691,691,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
692,692,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
693,693,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
694,694,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
695,695,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
696,696,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
697,697,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
698,698,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
699,699,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
700,700,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
701,701,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
702,702,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
703,703,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
704,704,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
705,705,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
706,706,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
707,707,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
708,708,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
709,709,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
710,710,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
711,711,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
712,712,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
713,713,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
714,714,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
715,715,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
716,716,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
717,717,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
718,718,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
719,719,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
720,720,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
721,721,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
722,722,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
723,723,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
724,724,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
725,725,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
726,726,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
727,727,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
728,728,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
729,729,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
730,730,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
731,731,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
732,732,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
733,733,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
734,734,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
735,735,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
736,736,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
737,737,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
738,738,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
739,739,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
740,740,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
741,741,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
742,742,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
743,743,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
744,744,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
745,745,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
746,746,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
747,747,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
748,748,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
749,749,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
750,750,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
751,751,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
752,752,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
753,753,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
754,754,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
755,755,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
756,756,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
757,757,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
758,758,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
759,759,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
760,760,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
761,761,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
762,762,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
763,763,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
764,764,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
765,765,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
766,766,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
767,767,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
768,768,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
769,769,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
770,770,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
771,771,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
772,772,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
773,773,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
774,774,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
775,775,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
776,776,S5_1,S5,B,90.0,4.374809670330265,0.5,1000,S5_1 适应：15% 9 → 85% 90,0,"[('A', 0.15), ('B', 0.85)]",0,S5_1,30,123,60
